2772.39-0	2763.39-1	2792.5-2	2774.64-3	2813.85-4	2765.18-5	2720.73-6	2796.1-7	2802.53-8	2764.8-9
52.0	176.0	211.0	136.0	207.0	205.0	20.0	250.0	251.0	211.0
49.0	160.0	212.0	135.0	212.0	204.0	21.0	251.0	250.0	210.0
38.0	159.0	207.0	134.0	211.0	203.0	128.0	230.0	247.0	230.0
39.0	158.0	208.0	270.0	210.0	202.0	129.0	229.0	248.0	251.0
40.0	157.0	206.0	271.0	209.0	201.0	130.0	228.0	249.0	250.0
47.0	119.0	205.0	16.0	208.0	200.0	131.0	227.0	256.0	247.0
48.0	120.0	204.0	17.0	253.0	144.0	132.0	226.0	257.0	248.0
53.0	121.0	203.0	18.0	252.0	143.0	133.0	225.0	254.0	249.0
54.0	155.0	202.0	133.0	255.0	142.0	134.0	224.0	255.0	255.0
55.0	153.0	200.0	132.0	254.0	147.0	135.0	223.0	252.0	256.0
56.0	156.0	144.0	19.0	264.0	146.0	270.0	222.0	253.0	257.0
45.0	152.0	143.0	20.0	263.0	145.0	269.0	221.0	208.0	258.0
46.0	151.0	142.0	131.0	262.0	199.0	268.0	220.0	209.0	259.0
41.0	177.0	141.0	130.0	261.0	198.0	136.0	219.0	210.0	260.0
42.0	178.0	140.0	21.0	260.0	197.0	137.0	218.0	211.0	261.0
43.0	150.0	139.0	128.0	259.0	196.0	267.0	217.0	212.0	262.0
60.0	149.0	149.0	127.0	258.0	195.0	265.0	216.0	207.0	263.0
61.0	139.0	148.0	126.0	257.0	194.0	264.0	215.0	206.0	264.0
118.0	138.0	147.0	129.0	256.0	193.0	263.0	214.0	205.0	254.0
62.0	137.0	146.0	154.0	249.0	192.0	262.0	213.0	204.0	253.0
63.0	267.0	145.0	155.0	250.0	191.0	261.0	212.0	203.0	252.0
59.0	268.0	199.0	153.0	251.0	190.0	260.0	211.0	202.0	209.0
44.0	136.0	198.0	156.0	230.0	189.0	259.0	210.0	200.0	208.0
57.0	135.0	201.0	152.0	231.0	188.0	258.0	207.0	144.0	207.0
58.0	269.0	196.0	151.0	246.0	187.0	257.0	206.0	143.0	206.0
68.0	270.0	195.0	178.0	245.0	186.0	256.0	205.0	142.0	205.0
69.0	134.0	194.0	177.0	247.0	185.0	255.0	204.0	141.0	204.0
70.0	133.0	197.0	176.0	248.0	184.0	254.0	203.0	140.0	203.0
67.0	18.0	193.0	181.0	278.0	183.0	253.0	202.0	266.0	202.0
64.0	17.0	192.0	180.0	279.0	182.0	208.0	200.0	265.0	201.0
65.0	16.0	191.0	179.0	3.0	180.0	209.0	199.0	264.0	200.0
66.0	271.0	190.0	150.0	4.0	179.0	252.0	145.0	263.0	144.0
71.0	272.0	189.0	149.0	277.0	150.0	249.0	144.0	269.0	143.0
72.0	273.0	188.0	148.0	276.0	178.0	250.0	143.0	270.0	142.0
73.0	274.0	187.0	141.0	275.0	151.0	251.0	142.0	134.0	141.0
74.0	275.0	186.0	142.0	274.0	177.0	230.0	141.0	135.0	140.0
75.0	276.0	185.0	147.0	273.0	176.0	229.0	140.0	136.0	265.0
76.0	277.0	184.0	146.0	272.0	181.0	228.0	139.0	268.0	266.0
77.0	4.0	183.0	143.0	271.0	161.0	227.0	138.0	267.0	267.0
78.0	5.0	182.0	144.0	16.0	162.0	226.0	266.0	137.0	268.0
79.0	6.0	181.0	145.0	17.0	163.0	225.0	265.0	138.0	136.0
80.0	7.0	180.0	199.0	18.0	164.0	224.0	267.0	139.0	137.0
81.0	8.0	179.0	200.0	133.0	165.0	223.0	137.0	149.0	138.0
82.0	9.0	150.0	202.0	132.0	166.0	222.0	136.0	148.0	139.0
83.0	10.0	178.0	203.0	19.0	171.0	221.0	268.0	147.0	149.0
84.0	11.0	151.0	204.0	20.0	172.0	220.0	135.0	146.0	148.0
85.0	12.0	177.0	205.0	131.0	167.0	219.0	269.0	145.0	147.0
86.0	15.0	176.0	206.0	130.0	168.0	218.0	270.0	199.0	146.0
116.0	13.0	160.0	208.0	21.0	100.0	217.0	134.0	198.0	145.0
117.0	14.0	159.0	207.0	128.0	99.0	216.0	17.0	201.0	199.0
115.0	24.0	158.0	210.0	129.0	92.0	215.0	18.0	196.0	198.0
114.0	23.0	157.0	209.0	154.0	91.0	214.0	133.0	195.0	197.0
113.0	25.0	119.0	251.0	155.0	93.0	213.0	132.0	194.0	196.0
87.0	22.0	120.0	230.0	153.0	98.0	212.0	19.0	197.0	195.0
88.0	26.0	152.0	229.0	156.0	97.0	211.0	20.0	193.0	194.0
112.0	27.0	156.0	232.0	152.0	96.0	210.0	131.0	192.0	193.0
111.0	28.0	153.0	237.0	151.0	95.0	207.0	130.0	191.0	192.0
110.0	29.0	155.0	236.0	178.0	94.0	206.0	21.0	190.0	191.0
108.0	31.0	154.0	235.0	177.0	80.0	205.0	128.0	189.0	190.0
109.0	32.0	121.0	234.0	176.0	79.0	204.0	129.0	188.0	186.0
89.0	33.0	122.0	233.0	159.0	78.0	203.0	154.0	187.0	187.0
90.0	34.0	123.0	228.0	160.0	77.0	202.0	155.0	186.0	189.0
91.0	30.0	124.0	227.0	175.0	76.0	200.0	153.0	185.0	188.0
92.0	125.0	125.0	226.0	161.0	75.0	199.0	156.0	184.0	165.0
93.0	124.0	34.0	225.0	162.0	74.0	145.0	152.0	183.0	164.0
94.0	126.0	35.0	224.0	163.0	73.0	144.0	151.0	182.0	163.0
95.0	127.0	38.0	223.0	164.0	72.0	143.0	177.0	175.0	185.0
96.0	128.0	39.0	222.0	187.0	71.0	146.0	178.0	160.0	184.0
97.0	21.0	40.0	219.0	186.0	70.0	147.0	150.0	159.0	183.0
98.0	20.0	41.0	218.0	185.0	69.0	142.0	149.0	158.0	182.0
99.0	19.0	42.0	215.0	184.0	68.0	141.0	148.0	157.0	181.0
100.0	132.0	43.0	214.0	183.0	67.0	140.0	147.0	119.0	176.0
101.0	131.0	60.0	211.0	182.0	66.0	266.0	146.0	120.0	180.0
102.0	130.0	61.0	212.0	181.0	65.0	138.0	179.0	151.0	179.0
103.0	129.0	118.0	213.0	180.0	64.0	139.0	180.0	177.0	150.0
104.0	154.0	62.0	216.0	179.0	63.0	148.0	176.0	176.0	178.0
105.0	123.0	63.0	217.0	150.0	62.0	149.0	181.0	181.0	177.0
106.0	122.0	64.0	220.0	149.0	59.0	150.0	182.0	180.0	151.0
107.0	61.0	66.0	221.0	148.0	58.0	179.0	183.0	179.0	152.0
174.0	60.0	65.0	195.0	139.0	57.0	180.0	184.0	150.0	156.0
173.0	43.0	86.0	196.0	138.0	44.0	182.0	185.0	178.0	153.0
171.0	42.0	85.0	201.0	137.0	45.0	183.0	187.0	152.0	155.0
172.0	45.0	84.0	198.0	136.0	56.0	184.0	186.0	156.0	154.0
170.0	46.0	87.0	197.0	135.0	55.0	185.0	193.0	153.0	129.0
169.0	47.0	113.0	194.0	134.0	54.0	187.0	197.0	155.0	130.0
168.0	41.0	116.0	193.0	270.0	53.0	186.0	198.0	154.0	21.0
167.0	40.0	117.0	192.0	269.0	48.0	193.0	201.0	129.0	128.0
166.0	39.0	115.0	191.0	268.0	49.0	197.0	196.0	130.0	127.0
165.0	38.0	114.0	190.0	267.0	52.0	198.0	195.0	131.0	126.0
188.0	35.0	111.0	189.0	266.0	51.0	201.0	194.0	132.0	125.0
189.0	36.0	107.0	188.0	265.0	50.0	196.0	192.0	133.0	124.0
190.0	37.0	174.0	187.0	140.0	37.0	195.0	191.0	17.0	123.0
191.0	50.0	175.0	186.0	141.0	36.0	194.0	190.0	18.0	122.0
192.0	51.0	161.0	185.0	142.0	35.0	192.0	189.0	19.0	121.0
193.0	52.0	162.0	184.0	143.0	38.0	191.0	188.0	20.0	120.0
194.0	49.0	163.0	183.0	147.0	39.0	190.0	164.0	21.0	119.0
195.0	48.0	164.0	182.0	146.0	40.0	189.0	165.0	128.0	157.0
196.0	53.0	165.0	161.0	145.0	47.0	188.0	166.0	127.0	158.0
197.0	54.0	166.0	162.0	144.0	46.0	165.0	167.0	126.0	159.0
198.0	55.0	167.0	163.0	203.0	41.0	164.0	168.0	125.0	160.0
201.0	56.0	168.0	164.0	202.0	42.0	163.0	100.0	124.0	175.0
202.0	57.0	100.0	165.0	200.0	43.0	162.0	99.0	123.0	161.0
200.0	44.0	99.0	166.0	199.0	60.0	161.0	98.0	122.0	162.0
199.0	59.0	92.0	167.0	198.0	61.0	181.0	97.0	121.0	174.0
145.0	58.0	91.0	168.0	201.0	118.0	176.0	96.0	60.0	173.0
144.0	68.0	103.0	100.0	196.0	117.0	177.0	95.0	61.0	106.0
143.0	69.0	102.0	99.0	195.0	115.0	178.0	94.0	62.0	107.0
146.0	67.0	101.0	92.0	194.0	116.0	151.0	93.0	118.0	105.0
147.0	70.0	169.0	91.0	197.0	86.0	152.0	92.0	117.0	170.0
142.0	71.0	170.0	90.0	193.0	85.0	156.0	91.0	115.0	172.0
141.0	72.0	171.0	109.0	192.0	84.0	153.0	103.0	114.0	171.0
140.0	73.0	172.0	89.0	191.0	87.0	155.0	102.0	111.0	166.0
266.0	66.0	173.0	81.0	190.0	113.0	154.0	101.0	112.0	167.0
265.0	85.0	106.0	79.0	189.0	114.0	123.0	169.0	88.0	168.0
264.0	86.0	105.0	80.0	188.0	111.0	122.0	170.0	87.0	100.0
263.0	65.0	104.0	94.0	165.0	110.0	121.0	172.0	113.0	101.0
267.0	64.0	90.0	93.0	166.0	112.0	120.0	171.0	116.0	169.0
268.0	63.0	89.0	98.0	167.0	88.0	119.0	173.0	86.0	102.0
269.0	62.0	109.0	97.0	168.0	83.0	157.0	106.0	85.0	103.0
135.0	118.0	108.0	96.0	169.0	82.0	158.0	105.0	84.0	104.0
136.0	117.0	110.0	95.0	170.0	81.0	159.0	104.0	83.0	108.0
137.0	116.0	112.0	78.0	171.0	89.0	160.0	90.0	82.0	109.0
138.0	115.0	88.0	77.0	172.0	90.0	175.0	109.0	89.0	89.0
139.0	114.0	83.0	76.0	173.0	109.0	174.0	89.0	81.0	90.0
148.0	113.0	82.0	75.0	174.0	108.0	173.0	81.0	79.0	91.0
149.0	87.0	81.0	74.0	107.0	107.0	107.0	80.0	80.0	92.0
150.0	84.0	79.0	73.0	106.0	106.0	106.0	79.0	94.0	99.0
178.0	83.0	80.0	72.0	105.0	105.0	105.0	78.0	93.0	98.0
151.0	82.0	94.0	71.0	104.0	104.0	170.0	77.0	92.0	93.0
177.0	81.0	93.0	70.0	108.0	103.0	172.0	75.0	91.0	94.0
176.0	80.0	98.0	67.0	110.0	102.0	171.0	76.0	90.0	97.0
179.0	79.0	97.0	69.0	111.0	101.0	166.0	74.0	109.0	96.0
180.0	76.0	96.0	68.0	114.0	169.0	167.0	73.0	110.0	95.0
181.0	74.0	95.0	58.0	113.0	170.0	168.0	72.0	108.0	78.0
182.0	75.0	78.0	59.0	87.0	173.0	100.0	71.0	107.0	77.0
183.0	77.0	77.0	44.0	86.0	174.0	101.0	70.0	174.0	75.0
184.0	78.0	76.0	57.0	116.0	175.0	169.0	67.0	161.0	74.0
185.0	95.0	75.0	56.0	62.0	160.0	102.0	69.0	162.0	76.0
186.0	96.0	74.0	45.0	63.0	159.0	103.0	68.0	163.0	79.0
187.0	97.0	73.0	46.0	64.0	158.0	104.0	58.0	164.0	80.0
164.0	94.0	72.0	55.0	65.0	157.0	90.0	59.0	165.0	81.0
163.0	93.0	71.0	54.0	66.0	119.0	91.0	44.0	166.0	82.0
162.0	98.0	70.0	47.0	85.0	120.0	92.0	57.0	167.0	88.0
161.0	99.0	67.0	48.0	84.0	152.0	99.0	56.0	168.0	83.0
175.0	100.0	69.0	53.0	83.0	156.0	98.0	45.0	169.0	84.0
160.0	101.0	68.0	52.0	82.0	153.0	93.0	46.0	170.0	87.0
159.0	102.0	58.0	51.0	88.0	155.0	94.0	55.0	172.0	113.0
158.0	103.0	59.0	50.0	112.0	154.0	97.0	54.0	171.0	112.0
157.0	92.0	44.0	49.0	109.0	121.0	96.0	53.0	173.0	110.0
119.0	91.0	57.0	38.0	89.0	122.0	95.0	52.0	106.0	111.0
120.0	90.0	56.0	37.0	90.0	123.0	78.0	51.0	105.0	114.0
152.0	109.0	45.0	36.0	91.0	124.0	77.0	50.0	104.0	115.0
156.0	89.0	46.0	35.0	92.0	125.0	75.0	49.0	103.0	117.0
153.0	88.0	47.0	39.0	103.0	30.0	74.0	37.0	102.0	116.0
155.0	112.0	55.0	40.0	102.0	34.0	76.0	38.0	101.0	86.0
154.0	111.0	54.0	41.0	101.0	33.0	79.0	39.0	100.0	85.0
121.0	110.0	53.0	42.0	100.0	32.0	80.0	48.0	99.0	65.0
122.0	108.0	48.0	43.0	99.0	31.0	81.0	47.0	98.0	64.0
123.0	104.0	49.0	60.0	98.0	29.0	82.0	40.0	97.0	66.0
124.0	105.0	52.0	61.0	97.0	126.0	83.0	41.0	96.0	73.0
125.0	106.0	51.0	118.0	96.0	127.0	84.0	42.0	95.0	72.0
126.0	107.0	50.0	62.0	95.0	128.0	87.0	43.0	78.0	71.0
127.0	174.0	37.0	63.0	94.0	129.0	113.0	60.0	77.0	70.0
128.0	173.0	36.0	64.0	93.0	130.0	112.0	61.0	75.0	67.0
129.0	171.0	33.0	65.0	80.0	131.0	88.0	118.0	76.0	69.0
130.0	172.0	32.0	66.0	81.0	20.0	89.0	62.0	74.0	68.0
21.0	170.0	31.0	85.0	79.0	21.0	109.0	63.0	73.0	58.0
20.0	169.0	30.0	86.0	78.0	28.0	108.0	64.0	72.0	57.0
131.0	168.0	126.0	87.0	77.0	27.0	110.0	65.0	71.0	56.0
132.0	167.0	127.0	84.0	76.0	26.0	111.0	66.0	70.0	45.0
19.0	166.0	129.0	83.0	75.0	22.0	114.0	85.0	69.0	44.0
18.0	165.0	130.0	82.0	74.0	25.0	115.0	86.0	68.0	59.0
17.0	164.0	131.0	88.0	73.0	23.0	117.0	116.0	67.0	63.0
133.0	163.0	20.0	112.0	72.0	24.0	116.0	117.0	66.0	62.0
134.0	162.0	21.0	113.0	71.0	14.0	86.0	115.0	65.0	118.0
270.0	161.0	128.0	116.0	70.0	13.0	85.0	114.0	64.0	61.0
16.0	175.0	29.0	117.0	67.0	15.0	65.0	113.0	63.0	60.0
271.0	182.0	28.0	115.0	69.0	12.0	64.0	87.0	59.0	43.0
272.0	183.0	27.0	114.0	68.0	11.0	66.0	84.0	58.0	42.0
273.0	184.0	26.0	111.0	58.0	10.0	73.0	83.0	57.0	41.0
274.0	185.0	22.0	110.0	57.0	8.0	72.0	82.0	56.0	40.0
275.0	186.0	25.0	108.0	56.0	7.0	71.0	88.0	45.0	47.0
276.0	187.0	23.0	104.0	45.0	9.0	70.0	112.0	44.0	46.0
260.0	188.0	24.0	105.0	44.0	276.0	67.0	111.0	43.0	55.0
261.0	189.0	17.0	103.0	59.0	275.0	69.0	110.0	42.0	54.0
262.0	190.0	18.0	102.0	43.0	274.0	68.0	108.0	41.0	53.0
259.0	191.0	19.0	101.0	60.0	273.0	58.0	107.0	40.0	52.0
258.0	192.0	132.0	169.0	61.0	272.0	57.0	174.0	39.0	51.0
257.0	193.0	133.0	170.0	118.0	271.0	56.0	163.0	38.0	50.0
256.0	197.0	134.0	172.0	117.0	16.0	45.0	162.0	49.0	49.0
249.0	194.0	270.0	171.0	115.0	17.0	44.0	161.0	48.0	48.0
248.0	195.0	269.0	173.0	158.0	18.0	59.0	175.0	47.0	39.0
247.0	196.0	135.0	106.0	157.0	19.0	63.0	160.0	46.0	38.0
245.0	201.0	136.0	107.0	119.0	132.0	62.0	159.0	55.0	37.0
246.0	198.0	268.0	174.0	120.0	133.0	118.0	158.0	54.0	36.0
231.0	199.0	267.0	175.0	121.0	134.0	61.0	157.0	53.0	35.0
232.0	145.0	137.0	160.0	122.0	270.0	60.0	119.0	52.0	34.0
233.0	144.0	138.0	159.0	123.0	269.0	43.0	120.0	51.0	33.0
228.0	200.0	266.0	158.0	124.0	135.0	42.0	121.0	50.0	32.0
229.0	202.0	265.0	157.0	42.0	136.0	41.0	122.0	37.0	31.0
230.0	203.0	264.0	119.0	41.0	268.0	40.0	123.0	36.0	30.0
251.0	204.0	263.0	120.0	46.0	267.0	39.0	124.0	35.0	29.0
250.0	205.0	262.0	121.0	55.0	137.0	48.0	125.0	34.0	28.0
252.0	206.0	261.0	122.0	54.0	138.0	47.0	34.0	33.0	27.0
255.0	207.0	274.0	123.0	53.0	139.0	46.0	35.0	32.0	26.0
254.0	210.0	273.0	124.0	52.0	149.0	55.0	36.0	31.0	22.0
253.0	211.0	272.0	125.0	51.0	148.0	54.0	33.0	30.0	25.0
208.0	212.0	271.0	30.0	50.0	141.0	53.0	32.0	29.0	23.0
209.0	213.0	16.0	34.0	49.0	140.0	52.0	31.0	28.0	24.0
210.0	214.0	15.0	33.0	48.0	266.0	51.0	30.0	27.0	17.0
207.0	215.0	14.0	32.0	47.0	265.0	50.0	126.0	26.0	18.0
206.0	216.0	13.0	31.0	40.0	264.0	49.0	127.0	22.0	19.0
205.0	217.0	12.0	29.0	39.0	263.0	38.0	29.0	25.0	20.0
204.0	218.0	11.0	28.0	38.0	262.0	37.0	28.0	23.0	131.0
203.0	219.0	10.0	27.0	37.0	261.0	36.0	27.0	24.0	132.0
217.0	220.0	8.0	26.0	36.0	260.0	35.0	26.0	14.0	133.0
216.0	221.0	7.0	22.0	35.0	259.0	34.0	22.0	13.0	134.0
213.0	222.0	9.0	25.0	34.0	258.0	33.0	25.0	12.0	135.0
212.0	223.0	275.0	23.0	33.0	257.0	32.0	23.0	11.0	269.0
211.0	224.0	276.0	24.0	32.0	256.0	31.0	24.0	15.0	270.0
214.0	225.0	260.0	14.0	31.0	255.0	30.0	14.0	16.0	16.0
215.0	226.0	259.0	15.0	30.0	252.0	125.0	13.0	271.0	271.0
218.0	227.0	258.0	13.0	125.0	254.0	124.0	12.0	272.0	272.0
219.0	228.0	257.0	12.0	126.0	253.0	126.0	11.0	273.0	273.0
220.0	229.0	256.0	11.0	127.0	208.0	127.0	10.0	274.0	274.0
221.0	230.0	255.0	10.0	29.0	209.0	29.0	8.0	261.0	275.0
222.0	251.0	254.0	8.0	28.0	210.0	28.0	7.0	262.0	276.0
223.0	246.0	253.0	7.0	27.0	211.0	27.0	5.0	258.0	9.0
224.0	231.0	252.0	9.0	26.0	228.0	26.0	6.0	259.0	15.0
225.0	232.0	209.0	275.0	22.0	229.0	22.0	9.0	260.0	14.0
226.0	233.0	210.0	274.0	25.0	230.0	25.0	15.0	276.0	13.0
227.0	234.0	230.0	273.0	23.0	251.0	23.0	16.0	275.0	12.0
234.0	235.0	251.0	272.0	24.0	250.0	24.0	271.0	9.0	11.0
235.0	236.0	250.0	261.0	14.0	247.0	14.0	272.0	10.0	10.0
236.0	237.0	249.0	260.0	15.0	249.0	15.0	273.0	8.0	8.0
237.0	238.0	248.0	276.0	13.0	248.0	13.0	274.0	7.0	7.0
238.0	239.0	278.0	6.0	12.0	278.0	12.0	275.0	6.0	6.0
239.0	240.0	277.0	5.0	11.0	277.0	11.0	276.0	5.0	5.0
240.0	245.0	6.0	4.0	10.0	6.0	10.0	277.0	4.0	4.0
241.0	244.0	5.0	277.0	9.0	5.0	8.0	4.0	277.0	277.0
244.0	241.0	4.0	278.0	8.0	4.0	9.0	278.0	278.0	278.0
243.0	243.0	279.0	279.0	7.0	279.0	7.0	279.0	279.0	279.0
242.0	242.0	3.0	3.0	6.0	3.0	6.0	3.0	3.0	3.0
2.0	2.0	280.0	280.0	5.0	280.0	5.0	280.0	280.0	280.0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
