3314.43-0	3284.93-1	3425.6-2	3427.34-3	3466.47-4	3318.6-5	3441.57-6	3377.06-7	3484.13-8	3424.71-9
70.0	154.0	19.0	78.0	84.0	152.0	180.0	97.0	236.0	50.0
67.0	153.0	131.0	75.0	82.0	151.0	179.0	98.0	237.0	49.0
69.0	156.0	20.0	76.0	81.0	160.0	183.0	93.0	238.0	51.0
68.0	152.0	130.0	77.0	80.0	158.0	163.0	90.0	231.0	52.0
57.0	151.0	21.0	79.0	79.0	175.0	162.0	89.0	246.0	53.0
56.0	121.0	128.0	81.0	77.0	161.0	161.0	81.0	240.0	47.0
55.0	120.0	129.0	82.0	78.0	162.0	160.0	79.0	239.0	54.0
54.0	122.0	121.0	89.0	95.0	174.0	159.0	78.0	232.0	55.0
53.0	123.0	120.0	109.0	96.0	173.0	175.0	77.0	226.0	46.0
52.0	124.0	61.0	110.0	97.0	106.0	174.0	75.0	227.0	45.0
51.0	125.0	60.0	112.0	94.0	107.0	173.0	84.0	228.0	56.0
50.0	30.0	43.0	113.0	93.0	105.0	170.0	85.0	229.0	57.0
49.0	33.0	42.0	87.0	98.0	91.0	102.0	64.0	230.0	69.0
37.0	34.0	41.0	71.0	99.0	90.0	103.0	65.0	251.0	68.0
36.0	35.0	40.0	72.0	92.0	81.0	92.0	63.0	252.0	58.0
35.0	38.0	46.0	73.0	91.0	80.0	93.0	86.0	209.0	67.0
38.0	47.0	47.0	74.0	103.0	95.0	98.0	116.0	210.0	70.0
39.0	48.0	53.0	84.0	102.0	96.0	96.0	117.0	211.0	71.0
48.0	54.0	54.0	83.0	169.0	98.0	97.0	115.0	212.0	72.0
47.0	53.0	55.0	88.0	101.0	99.0	95.0	113.0	214.0	73.0
44.0	52.0	56.0	115.0	100.0	92.0	94.0	114.0	213.0	74.0
59.0	51.0	57.0	117.0	167.0	93.0	91.0	112.0	215.0	75.0
58.0	50.0	45.0	116.0	166.0	97.0	90.0	111.0	216.0	76.0
45.0	49.0	44.0	63.0	165.0	94.0	109.0	110.0	217.0	78.0
46.0	37.0	59.0	62.0	188.0	79.0	104.0	108.0	203.0	77.0
40.0	36.0	58.0	118.0	190.0	78.0	105.0	109.0	202.0	82.0
41.0	39.0	68.0	61.0	189.0	77.0	106.0	88.0	200.0	89.0
42.0	40.0	69.0	60.0	186.0	75.0	107.0	87.0	201.0	112.0
43.0	41.0	70.0	43.0	187.0	76.0	108.0	83.0	191.0	111.0
60.0	42.0	67.0	42.0	183.0	74.0	89.0	82.0	190.0	110.0
118.0	43.0	71.0	45.0	163.0	73.0	88.0	76.0	189.0	108.0
117.0	60.0	72.0	44.0	162.0	72.0	110.0	74.0	188.0	104.0
61.0	61.0	73.0	58.0	161.0	71.0	111.0	73.0	165.0	105.0
62.0	62.0	66.0	59.0	175.0	70.0	112.0	72.0	166.0	107.0
63.0	118.0	64.0	64.0	160.0	69.0	87.0	71.0	167.0	106.0
64.0	115.0	65.0	65.0	159.0	68.0	113.0	70.0	168.0	173.0
86.0	116.0	86.0	86.0	158.0	67.0	114.0	69.0	169.0	174.0
85.0	117.0	87.0	85.0	157.0	63.0	115.0	68.0	99.0	161.0
84.0	114.0	88.0	66.0	119.0	85.0	117.0	67.0	100.0	162.0
87.0	113.0	83.0	67.0	122.0	87.0	118.0	66.0	101.0	166.0
115.0	112.0	85.0	70.0	121.0	111.0	116.0	62.0	102.0	165.0
116.0	83.0	84.0	69.0	120.0	114.0	86.0	118.0	92.0	164.0
113.0	82.0	82.0	68.0	115.0	113.0	65.0	61.0	93.0	163.0
114.0	89.0	81.0	57.0	117.0	86.0	66.0	60.0	94.0	184.0
111.0	88.0	80.0	56.0	118.0	116.0	64.0	59.0	98.0	185.0
112.0	87.0	102.0	55.0	62.0	115.0	85.0	58.0	97.0	182.0
88.0	84.0	103.0	54.0	63.0	117.0	84.0	57.0	96.0	183.0
83.0	85.0	104.0	47.0	59.0	118.0	83.0	44.0	95.0	175.0
82.0	86.0	109.0	46.0	58.0	61.0	82.0	45.0	79.0	160.0
90.0	66.0	89.0	41.0	64.0	62.0	70.0	55.0	76.0	159.0
104.0	65.0	76.0	40.0	66.0	59.0	67.0	56.0	75.0	158.0
105.0	63.0	74.0	48.0	65.0	56.0	59.0	46.0	77.0	157.0
106.0	64.0	75.0	53.0	85.0	46.0	63.0	54.0	78.0	119.0
107.0	58.0	77.0	52.0	116.0	47.0	62.0	47.0	80.0	120.0
173.0	59.0	78.0	51.0	113.0	48.0	61.0	48.0	81.0	121.0
174.0	44.0	79.0	50.0	114.0	39.0	60.0	53.0	89.0	122.0
158.0	45.0	93.0	49.0	111.0	40.0	43.0	49.0	111.0	123.0
159.0	46.0	97.0	39.0	110.0	43.0	121.0	52.0	114.0	124.0
157.0	55.0	96.0	38.0	112.0	60.0	120.0	51.0	160.0	125.0
119.0	56.0	95.0	37.0	88.0	42.0	119.0	50.0	175.0	30.0
155.0	57.0	94.0	36.0	89.0	41.0	157.0	37.0	161.0	33.0
153.0	69.0	98.0	35.0	109.0	35.0	158.0	38.0	162.0	34.0
156.0	68.0	99.0	33.0	90.0	34.0	151.0	39.0	163.0	32.0
152.0	67.0	100.0	34.0	108.0	36.0	150.0	40.0	164.0	31.0
151.0	70.0	101.0	30.0	105.0	37.0	178.0	35.0	174.0	29.0
178.0	71.0	92.0	31.0	104.0	38.0	177.0	36.0	173.0	28.0
177.0	72.0	91.0	32.0	107.0	49.0	152.0	34.0	107.0	27.0
176.0	73.0	90.0	29.0	174.0	51.0	156.0	33.0	106.0	126.0
181.0	74.0	111.0	27.0	173.0	50.0	153.0	32.0	170.0	127.0
182.0	77.0	113.0	26.0	106.0	52.0	124.0	31.0	172.0	128.0
183.0	75.0	116.0	28.0	170.0	53.0	125.0	30.0	171.0	21.0
187.0	76.0	63.0	22.0	168.0	54.0	30.0	124.0	103.0	130.0
188.0	79.0	62.0	25.0	172.0	55.0	126.0	125.0	91.0	20.0
189.0	81.0	118.0	23.0	171.0	45.0	123.0	126.0	109.0	26.0
190.0	80.0	117.0	24.0	164.0	44.0	122.0	127.0	90.0	22.0
193.0	93.0	115.0	14.0	185.0	57.0	155.0	29.0	104.0	25.0
180.0	94.0	114.0	272.0	184.0	58.0	154.0	28.0	105.0	23.0
179.0	78.0	112.0	275.0	182.0	64.0	129.0	27.0	108.0	24.0
150.0	95.0	110.0	274.0	181.0	66.0	127.0	26.0	110.0	14.0
149.0	96.0	108.0	273.0	180.0	65.0	128.0	22.0	112.0	272.0
139.0	97.0	105.0	271.0	179.0	84.0	20.0	25.0	88.0	271.0
148.0	98.0	107.0	16.0	176.0	83.0	19.0	19.0	82.0	15.0
141.0	99.0	174.0	270.0	178.0	82.0	25.0	133.0	83.0	13.0
142.0	92.0	173.0	135.0	177.0	88.0	22.0	270.0	84.0	12.0
146.0	91.0	106.0	134.0	151.0	112.0	21.0	16.0	87.0	11.0
147.0	90.0	170.0	269.0	152.0	89.0	130.0	271.0	113.0	10.0
143.0	109.0	169.0	136.0	150.0	109.0	131.0	272.0	118.0	7.0
144.0	110.0	168.0	268.0	137.0	110.0	132.0	12.0	43.0	8.0
145.0	111.0	167.0	267.0	136.0	108.0	18.0	15.0	60.0	9.0
199.0	107.0	172.0	137.0	135.0	104.0	17.0	13.0	61.0	274.0
202.0	174.0	171.0	139.0	269.0	103.0	133.0	14.0	62.0	275.0
203.0	173.0	166.0	138.0	268.0	102.0	134.0	24.0	116.0	276.0
204.0	106.0	164.0	266.0	267.0	100.0	270.0	23.0	115.0	262.0
205.0	105.0	165.0	265.0	266.0	101.0	135.0	18.0	117.0	263.0
206.0	108.0	188.0	140.0	265.0	169.0	269.0	17.0	86.0	259.0
213.0	104.0	189.0	141.0	138.0	170.0	136.0	134.0	74.0	258.0
216.0	103.0	187.0	142.0	149.0	171.0	268.0	135.0	73.0	256.0
212.0	102.0	186.0	143.0	148.0	172.0	267.0	269.0	72.0	255.0
210.0	169.0	190.0	144.0	147.0	166.0	266.0	136.0	71.0	257.0
207.0	101.0	191.0	145.0	139.0	168.0	137.0	268.0	70.0	260.0
209.0	100.0	192.0	146.0	140.0	167.0	138.0	267.0	69.0	261.0
250.0	168.0	194.0	147.0	141.0	165.0	139.0	265.0	68.0	273.0
249.0	166.0	195.0	148.0	142.0	188.0	149.0	140.0	65.0	16.0
252.0	167.0	196.0	149.0	143.0	187.0	148.0	139.0	85.0	17.0
208.0	170.0	201.0	150.0	146.0	164.0	143.0	266.0	66.0	18.0
253.0	172.0	146.0	178.0	144.0	163.0	145.0	137.0	67.0	133.0
254.0	171.0	147.0	177.0	202.0	183.0	146.0	138.0	58.0	19.0
255.0	163.0	148.0	176.0	203.0	182.0	144.0	147.0	64.0	132.0
256.0	164.0	141.0	179.0	200.0	184.0	147.0	146.0	63.0	131.0
257.0	165.0	142.0	180.0	199.0	185.0	142.0	142.0	59.0	154.0
258.0	184.0	143.0	181.0	145.0	186.0	141.0	141.0	44.0	129.0
259.0	185.0	140.0	182.0	198.0	189.0	140.0	148.0	57.0	155.0
261.0	187.0	149.0	183.0	201.0	190.0	265.0	149.0	56.0	153.0
262.0	186.0	139.0	184.0	197.0	191.0	264.0	150.0	45.0	156.0
263.0	188.0	266.0	188.0	193.0	193.0	263.0	179.0	48.0	178.0
264.0	189.0	138.0	189.0	191.0	192.0	262.0	183.0	49.0	176.0
265.0	190.0	137.0	190.0	192.0	195.0	261.0	182.0	39.0	177.0
140.0	191.0	136.0	191.0	194.0	196.0	260.0	184.0	38.0	151.0
138.0	192.0	264.0	192.0	196.0	197.0	259.0	185.0	35.0	152.0
267.0	193.0	263.0	194.0	195.0	194.0	258.0	187.0	36.0	150.0
266.0	194.0	258.0	193.0	216.0	198.0	256.0	186.0	37.0	149.0
137.0	197.0	259.0	197.0	217.0	201.0	257.0	189.0	50.0	139.0
268.0	198.0	278.0	195.0	215.0	202.0	254.0	188.0	51.0	138.0
136.0	200.0	279.0	196.0	218.0	144.0	255.0	190.0	52.0	137.0
135.0	196.0	244.0	200.0	219.0	146.0	252.0	191.0	53.0	136.0
269.0	195.0	241.0	199.0	220.0	145.0	253.0	192.0	54.0	267.0
270.0	217.0	240.0	198.0	221.0	199.0	209.0	194.0	55.0	135.0
134.0	220.0	245.0	201.0	223.0	200.0	208.0	193.0	46.0	269.0
17.0	221.0	251.0	202.0	222.0	203.0	205.0	197.0	47.0	134.0
133.0	222.0	250.0	221.0	224.0	204.0	206.0	195.0	40.0	270.0
132.0	223.0	247.0	222.0	225.0	205.0	207.0	196.0	41.0	268.0
18.0	224.0	239.0	219.0	226.0	206.0	214.0	220.0	42.0	264.0
19.0	226.0	238.0	220.0	227.0	207.0	215.0	219.0	34.0	265.0
131.0	228.0	237.0	217.0	235.0	212.0	226.0	221.0	33.0	266.0
130.0	249.0	232.0	203.0	236.0	213.0	227.0	222.0	32.0	140.0
20.0	248.0	231.0	204.0	237.0	215.0	228.0	223.0	31.0	141.0
21.0	250.0	246.0	205.0	233.0	218.0	225.0	224.0	30.0	148.0
128.0	247.0	230.0	212.0	234.0	224.0	224.0	225.0	123.0	179.0
126.0	244.0	210.0	211.0	232.0	226.0	223.0	226.0	124.0	180.0
127.0	245.0	211.0	214.0	231.0	227.0	222.0	215.0	125.0	181.0
129.0	246.0	213.0	215.0	238.0	234.0	221.0	218.0	126.0	193.0
154.0	230.0	212.0	226.0	246.0	236.0	220.0	217.0	29.0	197.0
120.0	251.0	207.0	225.0	239.0	235.0	219.0	216.0	28.0	198.0
121.0	229.0	208.0	224.0	240.0	233.0	218.0	213.0	27.0	199.0
122.0	207.0	206.0	223.0	245.0	225.0	217.0	214.0	26.0	145.0
123.0	210.0	205.0	218.0	244.0	223.0	216.0	211.0	22.0	146.0
124.0	211.0	204.0	216.0	243.0	222.0	212.0	210.0	25.0	143.0
125.0	212.0	265.0	213.0	242.0	221.0	213.0	207.0	23.0	142.0
30.0	214.0	267.0	227.0	241.0	220.0	211.0	212.0	24.0	147.0
31.0	213.0	268.0	232.0	247.0	219.0	210.0	227.0	14.0	144.0
34.0	216.0	269.0	233.0	250.0	217.0	230.0	228.0	13.0	200.0
33.0	215.0	270.0	234.0	251.0	216.0	250.0	229.0	15.0	203.0
32.0	218.0	271.0	235.0	209.0	214.0	251.0	234.0	272.0	204.0
29.0	219.0	272.0	236.0	252.0	211.0	229.0	235.0	12.0	206.0
28.0	225.0	273.0	237.0	253.0	228.0	235.0	233.0	11.0	205.0
27.0	227.0	262.0	238.0	204.0	229.0	234.0	236.0	8.0	207.0
26.0	234.0	261.0	239.0	205.0	232.0	233.0	237.0	10.0	210.0
22.0	233.0	260.0	240.0	206.0	237.0	236.0	231.0	9.0	209.0
25.0	235.0	274.0	245.0	208.0	238.0	237.0	239.0	7.0	208.0
23.0	236.0	275.0	246.0	207.0	239.0	232.0	232.0	6.0	253.0
24.0	237.0	276.0	231.0	210.0	240.0	238.0	238.0	5.0	252.0
15.0	238.0	9.0	229.0	211.0	246.0	231.0	246.0	277.0	254.0
13.0	232.0	10.0	228.0	212.0	231.0	246.0	251.0	276.0	249.0
14.0	231.0	8.0	230.0	213.0	250.0	239.0	230.0	275.0	248.0
12.0	239.0	7.0	251.0	214.0	247.0	240.0	250.0	274.0	278.0
11.0	240.0	6.0	250.0	228.0	245.0	245.0	247.0	273.0	279.0
10.0	241.0	5.0	247.0	229.0	244.0	247.0	249.0	278.0	3.0
8.0	242.0	277.0	244.0	230.0	241.0	244.0	248.0	279.0	4.0
7.0	243.0	4.0	241.0	249.0	243.0	241.0	278.0	4.0	5.0
9.0	2.0	3.0	243.0	248.0	242.0	242.0	4.0	3.0	6.0
5.0	280.0	280.0	280.0	3.0	2.0	2.0	5.0	280.0	277.0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
